 65.82 -32.15 -102.744
 65.86 -35.35 -0.151968
 65.86 -35.25 -0.922094
 65.86 -32.15 -102.853
 65.9 -35.35 -0.078953
 65.9 -35.25 -0.308424
 65.9 -32.15 -102.955
 65.94 -35.35 -0.0800553
 65.94 -32.15 -103.052
 65.98 -35.35 -0.0795961
 65.98 -32.15 -103.144
 66.02 -35.35 -0.0785227
 66.02 -32.15 -103.228
 66.02 -29.55 -0.191238
 66.06 -35.35 -0.0784121
 66.06 -32.15 -103.305
 66.06 -29.55 -1.06124
 66.1 -35.25 -0.155538
 66.1 -32.15 -103.378
 66.1 -29.65 -1.90531
 66.1 -29.55 -0.19041
 66.14 -35.25 -0.08213
 66.14 -32.15 -103.449
 66.14 -29.65 -0.281434
 66.18 -35.25 -0.0821679
 66.18 -32.15 -103.52
 66.22 -35.25 -0.0815456
 66.22 -32.15 -103.594
 66.26 -35.25 -0.0805434
 66.26 -32.15 -103.673
 66.26 -29.55 -0.0963595
 66.3 -35.15 -0.159766
 66.3 -32.15 -103.754
 66.3 -29.55 -0.190485
 66.34 -35.15 -0.0840241
 66.34 -32.15 -103.834
 66.34 -29.55 -1.05752
 66.38 -35.05 -0.166646
 66.38 -32.15 -103.908
 66.38 -29.55 -0.190486
 66.42 -35.05 -0.0867732
 66.42 -32.15 -103.979
 66.42 -29.55 -0.191131
 66.46 -35.05 -0.0862486
 66.46 -32.15 -104.05
 66.46 -29.55 -1.06139
 66.5 -35.05 -0.0853158
 66.5 -32.15 -104.124
 66.5 -29.55 -0.192261
 66.54 -35.05 -0.0847931
 66.54 -32.15 -104.2
 66.58 -35.05 -0.084745
 66.58 -32.15 -104.277
 66.62 -34.95 -0.170656
 66.62 -32.15 -104.354
 66.66 -35.05 -0.0859917
 66.66 -32.15 -104.427
 66.7 -35.05 -0.310538
 66.7 -32.15 -104.497
 66.74 -35.15 -0.162982
 66.74 -35.05 -1.63318
 66.74 -32.15 -104.565
 66.78 -35.25 -0.082191
 66.78 -35.05 -0.781823
 66.78 -32.15 -104.633
 66.82 -35.15 -0.162981
 66.82 -35.05 -0.985147
 66.82 -32.15 -104.701
 66.86 -35.15 -0.0841394
 66.86 -35.05 -0.328351
 66.86 -32.15 -104.769
 66.9 -35.15 -0.0840347
 66.9 -35.05 -0.326394
 66.9 -32.15 -104.837
 66.94 -35.15 -0.160942
 66.94 -32.15 -104.904
 66.98 -35.25 -0.0811498
 66.98 -32.15 -104.971
 67.02 -35.25 -0.080968
 67.02 -32.15 -105.038
 67.06 -35.25 -0.0811182
 67.06 -32.15 -105.106
 67.1 -35.25 -0.0805437
 67.1 -32.15 -105.172
 67.14 -35.25 -0.081232
 67.14 -32.15 -105.236
 67.18 -35.25 -0.081221
 67.18 -32.15 -105.299
 67.22 -35.15 -0.162941
 67.22 -32.15 -105.36
 67.26 -35.25 -0.0817958
 67.26 -32.15 -105.42
 67.3 -35.25 -0.0805446
 67.3 -32.15 -105.477
 67.34 -35.25 -0.0809682
 67.34 -32.15 -105.531
 67.38 -35.25 -0.080969
 67.38 -32.15 -105.582
 67.42 -35.15 -0.160591
 67.42 -32.15 -105.63
 67.46 -35.15 -0.0845716
 67.46 -32.15 -105.676
 67.5 -35.15 -0.0837443
 67.5 -32.15 -105.718
 67.54 -35.15 -0.0833652
 67.54 -32.15 -105.758
 67.58 -35.15 -0.0833659
 67.58 -32.15 -105.794
 67.62 -35.15 -0.0826714
 67.62 -32.15 -105.83
 67.66 -35.05 -0.163976
 67.66 -32.15 -105.864
 67.7 -35.05 -0.0864528
 67.7 -32.15 -105.896
 67.74 -35.05 -0.0854682
 67.74 -32.15 -105.924
 67.78 -35.05 -0.164873
 67.78 -32.15 -105.95
 67.82 -35.15 -0.0831429
 67.82 -35.05 -0.470796
 67.82 -32.15 -105.973
 67.86 -35.15 -0.161339
 67.86 -35.05 -0.975251
 67.86 -32.15 -105.993
 67.9 -35.25 -0.0813655
 67.9 -35.05 -0.775213
 67.9 -32.15 -106.011
 67.9 -29.35 -0.0961886
 67.94 -35.15 -0.16167
 67.94 -35.05 -1.2076
 67.94 -32.15 -106.026
 67.94 -29.35 -0.0966835
 67.98 -35.25 -0.0803797
 67.98 -35.15 -0.321175
 67.98 -32.15 -106.038
 67.98 -29.35 -0.190889
 68.02 -35.25 -0.0822955
 68.02 -35.15 -0.316979
 68.02 -32.15 -106.047
 68.02 -29.35 -1.05925
 68.06 -35.25 -0.156964
 68.06 -35.15 -0.953173
 68.06 -32.15 -106.053
 68.06 -29.35 -0.190898
 68.1 -35.35 -0.0791461
 68.1 -35.15 -0.755083
 68.1 -32.15 -106.058
 68.1 -29.35 -0.0965371
 68.14 -35.25 -0.156988
 68.14 -35.15 -1.14245
 68.14 -32.15 -106.062
 68.14 -29.35 -0.188797
 68.18 -35.25 -0.289871
 68.18 -32.15 -106.065
 68.18 -29.35 -1.04915
 68.22 -35.35 -0.151971
 68.22 -35.25 -1.52832
 68.22 -32.15 -106.065
 68.22 -29.35 -0.188794
 68.26 -35.45 -0.0766231
 68.26 -35.25 -0.730781
 68.26 -32.15 -106.063
 68.26 -29.35 -0.0969328
 68.3 -35.35 -0.151967
 68.3 -35.25 -0.922685
 68.3 -32.15 -106.059
 68.3 -29.35 -0.189043
 68.34 -35.35 -0.079884
 68.34 -35.25 -0.309035
 68.34 -32.15 -106.054
 68.34 -29.35 -1.05022
 68.38 -35.35 -0.079748
 68.38 -35.25 -0.239277
 68.38 -32.15 -106.047
 68.38 -29.35 -0.190453
 68.42 -35.35 -0.0797957
 68.42 -32.15 -106.041
 68.46 -35.35 -0.0803687
 68.46 -32.15 -106.034
 68.5 -35.35 -0.0805277
 68.5 -32.15 -106.026
 68.54 -35.35 -0.0803155
 68.54 -32.15 -106.016
 68.58 -35.35 -0.080247
 68.58 -32.15 -106.004
 68.62 -35.35 -0.079944
 68.62 -32.15 -105.989
 68.66 -35.35 -0.0799243
 68.66 -32.15 -105.973
 68.7 -35.35 -0.0789563
 68.7 -32.15 -105.954
 68.74 -35.35 -0.0790928
 68.74 -32.15 -105.933
 68.78 -35.35 -0.0797693
 68.78 -32.15 -105.91
 68.82 -35.25 -0.158494
 68.82 -32.15 -105.883
 68.86 -35.35 -0.0787972
 68.86 -32.15 -105.854
 68.9 -35.35 -0.078797
 68.9 -32.15 -105.823
 68.9 -29.25 -0.0956613
 68.94 -35.25 -0.156295
 68.94 -32.15 -105.789
 68.94 -29.25 -0.187931
 68.98 -35.25 -0.0817698
 68.98 -32.15 -105.751
 68.98 -29.25 -1.04324
 69.02 -35.15 -0.162637
 69.02 -32.15 -105.707
 69.02 -29.25 -0.187941
 69.06 -35.25 -0.0809422
 69.06 -35.05 -0.775049
 69.06 -32.15 -105.657
 69.06 -29.25 -0.0956614
 69.1 -35.15 -0.160556
 69.1 -35.05 -0.975832
 69.1 -32.15 -105.602
 69.14 -35.15 -0.0843408
 69.14 -35.05 -0.325997
 69.14 -32.15 -105.542
 69.18 -35.15 -0.0837683
 69.18 -35.05 -0.250624
 69.18 -32.15 -105.479
 69.22 -35.15 -0.0826734
 69.22 -35.05 -0.328627
 69.22 -32.15 -105.411
 69.26 -35.05 -0.163985
 69.26 -32.15 -105.337
 69.26 -29.25 -1.04414
 69.3 -35.05 -0.0862194
 69.3 -32.15 -105.256
 69.3 -29.25 -0.189865
 69.34 -35.05 -0.0849507
 69.34 -32.15 -105.168
 69.34 -29.25 -1.048
 69.38 -34.95 -0.16849
 69.38 -32.15 -105.076
 69.38 -29.25 -0.188722
 69.42 -34.95 -0.0879811
 69.42 -32.15 -104.98
 69.42 -29.25 -0.0964309
 69.46 -34.95 -0.0866274
 69.46 -32.15 -104.881
 69.5 -34.85 -0.171806
 69.5 -32.15 -104.778
 69.54 -34.85 -0.088273
 69.54 -32.15 -104.671
 69.54 -29.25 -0.188726
 69.58 -34.85 -0.0889232
 69.58 -32.15 -104.558
 69.58 -29.25 -1.04854
 69.62 -34.75 -0.175533
 69.62 -32.15 -104.441
 69.62 -29.25 -0.188721
 69.66 -34.65 -0.328055
 69.66 -32.15 -104.319
 69.66 -29.25 -0.0965937
 69.7 -34.55 -0.550662
 69.7 -32.15 -104.189
 69.7 -29.25 -0.187136
 69.74 -34.45 -0.803798
 69.74 -34.35 -5.4426
 69.74 -34.25 -5.21285
 69.74 -32.15 -104.053
 69.74 -29.25 -1.04026
 69.78 -34.35 -1.02141
 69.78 -34.25 -6.66286
 69.78 -34.15 -5.99025
 69.78 -32.15 -103.914
 69.78 -29.25 -0.187135
 69.82 -34.25 -1.16737
 69.82 -34.15 -4.62876
 69.82 -32.15 -103.776
 69.82 -29.25 -0.0970625
 69.86 -34.25 -0.0969614
 69.86 -34.15 -1.45662
 69.86 -32.15 -103.641
 69.9 -34.15 -0.192254
 69.9 -32.15 -103.501
 69.94 -34.15 -0.0975748
 69.94 -32.15 -103.346
 69.98 -34.05 -0.192611
 69.98 -32.15 -103.172
 70.02 -33.95 -0.359879
 70.02 -32.15 -102.971
 70.06 -33.95 -0.0985392
 70.06 -32.15 -102.766
 70.1 -33.85 -0.195373
 70.1 -32.15 -102.525
 70.14 -33.75 -0.371127
 70.14 -32.15 -102.245
 70.18 -33.65 -0.638551
 70.18 -33.55 -4.82314
 70.18 -33.45 -4.81224
 70.18 -32.15 -101.873
 70.22 -33.55 -0.633925
 70.22 -33.45 -4.68458
 70.22 -32.15 -101.38
 70.26 -33.65 -0.0983397
 70.26 -32.15 -100.729
 70.3 -33.55 -0.194121
 70.3 -32.15 -99.8339
 70.34 -33.45 -0.362691
 70.34 -32.15 -98.7544
 70.38 -33.35 -0.608794
 70.38 -32.15 -97.483
 70.42 -33.35 -0.0981014
 70.42 -32.15 -96.2315
 70.46 -33.35 -0.197693
 70.46 -33.25 -1.19219
 70.46 -32.15 -94.9709
 70.5 -33.45 -0.100149
 70.5 -33.25 -0.949186
 70.5 -32.15 -93.7764
 70.54 -33.35 -0.197693
 70.54 -33.25 -1.97692
 70.54 -32.15 -92.4934
 70.58 -33.25 -0.369302
 70.58 -32.15 -91.0216
 70.62 -33.25 -0.197392
 70.62 -32.15 -89.2389
 70.66 -33.35 -0.0995708
 70.66 -33.15 -0.944957
 70.66 -32.15 -86.4757
 70.7 -33.25 -0.196552
 70.7 -33.15 -1.96681
 70.7 -32.15 -83.2335
 70.74 -33.15 -0.367185
 70.74 -33.05 -3.32141
 70.74 -32.95 -3.29694
 70.74 -32.15 -78.9733
 70.78 -33.05 -0.434552
 70.78 -32.95 -3.71091
 70.78 -32.15 -75.397
 70.82 -33.15 -0.0997459
 70.82 -32.15 -71.9783
 70.86 -33.05 -0.290076
 70.86 -32.15 -70.4579
 70.86 -29.25 -1.0454
 70.9 -33.15 -0.195283
 70.9 -33.05 -1.95283
 70.9 -32.95 -1.9333
 70.9 -32.25 -58.4947
 70.9 -29.25 -0.189469
 70.94 -33.25 -0.0989283
 70.94 -33.05 -0.938902
 70.94 -32.95 -3.31579
 70.94 -32.35 -46.5966
 70.98 -33.15 -0.19615
 70.98 -33.05 -1.96324
 70.98 -32.35 -43.3282
 71.02 -33.05 -0.372652
 71.02 -32.35 -39.1012
 71.06 -32.95 -0.641358
 71.06 -32.85 -5.21986
 71.06 -32.75 -5.05924
 71.06 -32.35 -31.7708
 71.06 -29.15 -0.0954274
 71.1 -32.85 -0.728359
 71.1 -32.75 -5.61008
 71.1 -32.35 -27.984
 71.1 -29.15 -0.187029
 71.14 -32.95 -0.195144
 71.14 -32.85 -1.95273
 71.14 -32.35 -24.1324
 71.14 -29.15 -1.04183
 71.18 -33.05 -0.0988578
 71.18 -32.85 -0.936938
 71.18 -32.35 -23.8623
 71.18 -29.15 -0.187851
 71.22 -32.95 -0.195144
 71.22 -32.85 -1.95273
 71.22 -32.45 -14.8271
 71.22 -29.15 -0.0956746
 71.26 -32.85 -0.363287
 71.26 -32.55 -8.39278
 71.26 -29.15 -0.0950406
 71.3 -32.75 -0.59927
 71.3 -32.65 -4.87251
 71.3 -32.55 -4.67289
 71.34 -32.65 -0.841849
 71.34 -32.55 -3.93781
 71.38 -32.65 -0.195716
 71.38 -32.55 -1.6777
 71.42 -32.75 -0.0987187
 71.42 -32.55 -0.936889
 71.46 -32.65 -0.194869
 71.46 -32.55 -1.17734
 71.5 -32.65 -0.0989424
 71.5 -32.55 -0.559377
 71.62 -32.55 -0.099627
 71.62 -32.35 -1.00218
 71.62 -29.15 -0.0958521
 71.66 -32.45 -0.196662
 71.66 -32.35 -1.18513
 71.66 -29.15 -0.187091
 71.7 -32.45 -0.0979562
 71.7 -32.35 -0.560757
 71.7 -29.15 -1.03828
 71.74 -32.35 -0.194234
 71.74 -29.15 -0.187072
 71.78 -32.35 -0.0975335
 71.78 -29.15 -0.0947595
 71.82 -32.35 -0.0993448
 71.98 -29.25 -1.05499
 72.02 -32.35 -0.0985068
 72.02 -29.25 -0.190935
 72.06 -32.35 -0.0976756
 72.18 -32.35 -0.0984542
 72.18 -32.15 -0.937073
 72.22 -32.25 -0.195207
 72.22 -32.15 -1.17596
 72.26 -32.25 -0.0985335
 72.26 -32.15 -0.388318
 72.3 -32.25 -0.0979795
 72.3 -32.15 -0.294746
 72.42 -32.25 -0.0973529
 72.42 -32.05 -0.928728
 72.46 -32.15 -0.193023
 72.46 -32.05 -1.16553
 72.5 -32.15 -0.0985747
 72.5 -32.05 -0.385568
 72.5 -29.15 -0.187583
 72.54 -32.15 -0.0973372
 72.54 -32.05 -0.386737
 72.54 -29.15 -1.0453
 72.58 -32.05 -0.193009
 72.58 -29.15 -0.187583
 72.62 -32.05 -0.195864
 72.62 -29.15 -0.0947793
 72.66 -32.15 -0.0987887
 73.14 -31.95 -0.0967687
 73.14 -31.75 -0.92276
 73.18 -31.85 -0.191884
 73.18 -31.75 -1.25156
 73.22 -31.85 -0.193834
 73.22 -31.75 -1.25964
 73.26 -31.95 -0.0977661
 73.26 -31.75 -0.929372
 73.3 -31.85 -0.193839
 73.3 -31.75 -1.94079
 73.42 -31.85 -0.0979504
 73.42 -31.65 -0.931342
 73.46 -31.75 -0.19524
 73.46 -31.65 -1.95051
 73.5 -31.85 -0.0974168
 73.5 -31.65 -0.926967
 73.5 -29.45 -1.05247
 73.54 -31.75 -0.1923
 73.54 -31.65 -1.16195
 73.54 -29.45 -0.191353
 73.58 -31.75 -0.0977167
 73.58 -31.65 -0.382174
 73.58 -29.45 -1.055
 73.62 -31.75 -0.0970359
 73.62 -31.65 -0.384431
 73.62 -29.45 -0.191077
 73.66 -31.65 -0.191548
 73.82 -31.75 -0.193194
 73.82 -31.65 -1.93321
 73.86 -31.85 -0.0978699
 73.86 -31.65 -0.927583
 73.9 -31.75 -0.193194
 73.9 -31.65 -1.93192
 73.98 -29.55 -1.0512
 74.02 -31.55 -0.18966
 74.02 -29.55 -0.188642
 74.06 -31.45 -0.353077
 74.1 -31.25 -4.34012
 74.1 -31.15 -4.31416
 74.1 -29.85 -4.68891
 74.1 -29.75 -0.577453
 74.14 -31.25 -0.798431
 74.14 -31.15 -5.54997
 74.14 -31.05 -4.91662
 74.14 -29.95 -5.77406
 74.14 -29.85 -0.794148
 74.18 -31.15 -0.890669
 74.18 -31.05 -5.68957
 74.18 -30.95 -4.45474
 74.18 -30.05 -5.77406
 74.18 -29.95 -0.885891
 74.22 -31.05 -0.798431
 74.22 -30.95 -4.6833
 74.22 -30.85 -3.22829
 74.22 -30.15 -4.68891
 74.22 -30.05 -0.794148
 74.26 -30.95 -0.580567
 74.26 -30.85 -3.18776
 74.26 -30.15 -0.577453
 74.3 -30.85 -0.353077
 74.34 -30.65 -1.05687
 74.34 -30.55 -0.191519
 74.34 -30.45 -1.0512
 74.34 -30.35 -0.188642
 74.38 -30.65 -0.0960794
 74.38 -30.45 -0.095564
