 63.46 -31.05 -22.3164
 63.46 -30.95 -13.8999
 63.46 -30.85 -7.18953
 63.46 -30.75 -4.10895
 63.46 -30.65 -1.49231
 63.46 -30.55 -1.08459
 63.5 -32.55 -0.374069
 63.5 -32.45 -3.37939
 63.5 -32.35 -3.38517
 63.5 -32.25 -8.2653
 63.5 -32.15 -11.782
 63.5 -32.05 -20.4968
 63.5 -31.95 -28.9674
 63.5 -31.85 -40.8854
 63.5 -31.75 -50.7057
 63.5 -31.65 -59.2512
 63.5 -31.55 -62.6062
 63.5 -31.45 -61.7283
 63.5 -31.35 -55.4687
 63.5 -31.25 -46.1237
 63.5 -31.15 -34.1186
 63.5 -31.05 -23.4206
 63.5 -30.95 -13.7071
 63.5 -30.85 -8.18634
 63.5 -30.75 -3.58618
 63.5 -30.65 -2.48491
 63.5 -30.55 -0.377612
 63.54 -32.55 -1.96907
 63.54 -32.45 -2.00098
 63.54 -32.35 -5.54815
 63.54 -32.25 -7.92033
 63.54 -32.15 -14.9807
 63.54 -32.05 -22.2404
 63.54 -31.95 -34.0202
 63.54 -31.85 -45.4096
 63.54 -31.75 -57.5197
 63.54 -31.65 -65.5518
 63.54 -31.55 -69.5099
 63.54 -31.45 -67.3342
 63.54 -31.35 -60.5986
 63.54 -31.25 -49.503
 63.54 -31.15 -37.3368
 63.54 -31.05 -24.8011
 63.54 -30.95 -15.6069
 63.54 -30.85 -8.17363
 63.54 -30.75 -4.74244
 63.54 -30.65 -1.76421
 63.54 -30.55 -1.32982
 63.54 -30.45 -0.193262
 63.58 -32.55 -0.942206
 63.58 -32.45 -2.92414
 63.58 -32.35 -4.19981
 63.58 -32.25 -8.87449
 63.58 -32.15 -14.0711
 63.58 -32.05 -23.8674
 63.58 -31.95 -34.8864
 63.58 -31.85 -48.8625
 63.58 -31.75 -61.235
 63.58 -31.65 -71.2456
 63.58 -31.55 -75.4645
 63.58 -31.45 -74.063
 63.58 -31.35 -66.6483
 63.58 -31.25 -55.4342
 63.58 -31.15 -41.6251
 63.58 -31.05 -28.7356
 63.58 -30.95 -17.4303
 63.58 -30.85 -10.0665
 63.58 -30.75 -4.87885
 63.58 -30.65 -2.59439
 63.58 -30.55 -0.973448
 63.58 -30.45 -0.558667
 63.58 -30.35 -0.0979045
 63.62 -32.55 -1.18194
 63.62 -32.45 -1.65794
 63.62 -32.35 -4.1806
 63.62 -32.25 -7.16001
 63.62 -32.15 -13.8185
 63.62 -32.05 -22.3899
 63.62 -31.95 -35.2317
 63.62 -31.85 -49.1306
 63.62 -31.75 -63.5645
 63.62 -31.65 -74.4019
 63.62 -31.55 -80.3494
 63.62 -31.45 -79.6675
 63.62 -31.35 -73.1513
 63.62 -31.25 -61.6232
 63.62 -31.15 -47.6332
 63.62 -31.05 -33.132
 63.62 -30.95 -20.9882
 63.62 -30.85 -11.8299
 63.62 -30.75 -6.22829
 63.62 -30.65 -2.96757
 63.62 -30.55 -1.36271
 63.62 -30.45 -0.66661
 63.62 -30.35 -0.195609
 63.66 -32.55 -0.478473
 63.66 -32.45 -1.71267
 63.66 -32.35 -3.17863
 63.66 -32.25 -7.13631
 63.66 -32.15 -12.6479
 63.66 -32.05 -22.4021
 63.66 -31.95 -34.6418
 63.66 -31.85 -49.9433
 63.66 -31.75 -64.5971
 63.66 -31.65 -76.8304
 63.66 -31.55 -83.5779
 63.66 -31.45 -84.2261
 63.66 -31.35 -78.573
 63.66 -31.25 -67.8313
 63.66 -31.15 -53.6039
 63.66 -31.05 -38.46
 63.66 -30.95 -24.8353
 63.66 -30.85 -14.4305
 63.66 -30.75 -7.66637
 63.66 -30.65 -3.68326
 63.66 -30.55 -1.77011
 63.66 -30.45 -0.702458
 63.66 -30.35 -0.387813
 63.66 -30.25 -0.0990931
 63.7 -32.55 -1.17382
 63.7 -32.45 -1.65086
 63.7 -32.35 -4.0776
 63.7 -32.25 -7.14911
 63.7 -32.15 -13.8075
 63.7 -32.05 -22.8991
 63.7 -31.95 -36.3361
 63.7 -31.85 -51.3539
 63.7 -31.75 -66.8504
 63.7 -31.65 -79.047
 63.7 -31.55 -86.4559
 63.7 -31.45 -87.7409
 63.7 -31.35 -83.1592
 63.7 -31.25 -73.3001
 63.7 -31.15 -59.4356
 63.7 -31.05 -43.8621
 63.7 -30.95 -29.064
 63.7 -30.85 -17.4271
 63.7 -30.75 -9.33802
 63.7 -30.65 -4.73131
 63.7 -30.55 -2.11847
 63.7 -30.45 -1.00113
 63.7 -30.35 -0.387034
 63.7 -30.25 -0.0973722
 63.74 -32.55 -0.9369
 63.74 -32.45 -2.68163
 63.74 -32.35 -4.13617
 63.74 -32.25 -8.54025
 63.74 -32.15 -14.5305
 63.74 -32.05 -25.067
 63.74 -31.95 -38.2441
 63.74 -31.85 -54.337
 63.74 -31.75 -69.4912
 63.74 -31.65 -81.9083
 63.74 -31.55 -89.0866
 63.74 -31.45 -90.7792
 63.74 -31.35 -86.9557
 63.74 -31.25 -77.9772
 63.74 -31.15 -64.7586
 63.74 -31.05 -48.9207
 63.74 -30.95 -33.4425
 63.74 -30.85 -20.4204
 63.74 -30.75 -11.4234
 63.74 -30.65 -5.73357
 63.74 -30.55 -2.84137
 63.74 -30.45 -1.22787
 63.74 -30.35 -0.664879
 63.74 -30.25 -0.193939
 63.78 -32.55 -1.46305
 63.78 -32.45 -1.96834
 63.78 -32.35 -4.73808
 63.78 -32.25 -8.19947
 63.78 -32.15 -15.6234
 63.78 -32.05 -25.8
 63.78 -31.95 -40.4546
 63.78 -31.85 -56.4598
 63.78 -31.75 -72.2996
 63.78 -31.65 -84.2988
 63.78 -31.55 -91.4751
 63.78 -31.45 -93.2057
 63.78 -31.35 -89.9044
 63.78 -31.25 -81.7613
 63.78 -31.15 -69.0575
 63.78 -31.05 -53.4421
 63.78 -30.95 -37.2629
 63.78 -30.85 -23.4714
 63.78 -30.75 -13.2561
 63.78 -30.65 -6.94599
 63.78 -30.55 -3.29415
 63.78 -30.45 -1.59446
 63.78 -30.35 -0.641841
 63.78 -30.25 -0.386548
 63.82 -32.65 -0.390392
 63.82 -32.55 -0.724175
 63.82 -32.45 -2.21766
 63.82 -32.35 -3.90765
 63.82 -32.25 -8.34555
 63.82 -32.15 -14.9873
 63.82 -32.05 -26.4072
 63.82 -31.95 -40.901
 63.82 -31.85 -58.0022
 63.82 -31.75 -73.7145
 63.82 -31.65 -86.0299
 63.82 -31.55 -92.9897
 63.82 -31.45 -94.8675
 63.82 -31.35 -91.9675
 63.82 -31.25 -84.4068
 63.82 -31.15 -72.4252
 63.82 -31.05 -57.0357
 63.82 -30.95 -40.768
 63.82 -30.85 -26.2515
 63.82 -30.75 -15.2856
 63.82 -30.65 -8.11955
 63.82 -30.55 -3.96355
 63.82 -30.45 -1.80595
 63.82 -30.35 -0.765451
 63.82 -30.25 -0.293761
 63.86 -32.65 -0.605499
 63.86 -32.55 -1.63163
 63.86 -32.45 -2.32585
 63.86 -32.35 -4.61557
 63.86 -32.25 -7.91325
 63.86 -32.15 -15.1475
 63.86 -32.05 -25.9636
 63.86 -31.95 -41.2894
 63.86 -31.85 -58.2058
 63.86 -31.75 -74.4439
 63.86 -31.65 -86.6194
 63.86 -31.55 -93.7684
 63.86 -31.45 -95.767
 63.86 -31.35 -93.2333
 63.86 -31.25 -86.3123
 63.86 -31.15 -74.998
 63.86 -31.05 -60.1883
 63.86 -30.95 -44.0942
 63.86 -30.85 -29.2229
 63.86 -30.75 -17.7526
 63.86 -30.65 -9.74536
 63.86 -30.55 -5.15514
 63.86 -30.45 -2.36027
 63.86 -30.35 -1.18033
 63.86 -30.25 -0.385776
 63.9 -32.65 -3.2908
 63.9 -32.55 -3.05806
 63.9 -32.45 -4.94911
 63.9 -32.35 -5.83935
 63.9 -32.25 -9.42475
 63.9 -32.15 -15.518
 63.9 -32.05 -26.6909
 63.9 -31.95 -41.5626
 63.9 -31.85 -58.7453
 63.9 -31.75 -74.6594
 63.9 -31.65 -86.9154
 63.9 -31.55 -94.031
 63.9 -31.45 -96.27
 63.9 -31.35 -94.1449
 63.9 -31.25 -87.8143
 63.9 -31.15 -77.2034
 63.9 -31.05 -63.0758
 63.9 -30.95 -47.1405
 63.9 -30.85 -32.3728
 63.9 -30.75 -20.1346
 63.9 -30.65 -11.9626
 63.9 -30.55 -6.34316
 63.9 -30.45 -3.66308
 63.9 -30.35 -1.5928
 63.9 -30.25 -1.17494
 63.94 -32.65 -4.65898
 63.94 -32.55 -7.97203
 63.94 -32.45 -7.91281
 63.94 -32.35 -10.0341
 63.94 -32.25 -11.9578
 63.94 -32.15 -18.1733
 63.94 -32.05 -28.5477
 63.94 -31.95 -43.4732
 63.94 -31.85 -60.1554
 63.94 -31.75 -75.6997
 63.94 -31.65 -87.4792
 63.94 -31.55 -94.439
 63.94 -31.45 -96.7709
 63.94 -31.35 -94.9816
 63.94 -31.25 -89.1298
 63.94 -31.15 -79.0991
 63.94 -31.05 -65.2227
 63.94 -30.95 -49.6317
 63.94 -30.85 -34.2879
 63.94 -30.75 -22.1314
 63.94 -30.65 -12.8725
 63.94 -30.55 -7.60125
 63.94 -30.45 -3.80338
 63.94 -30.35 -2.49911
 63.94 -30.25 -0.935456
 63.98 -32.65 -10.4215
 63.98 -32.55 -11.1054
 63.98 -32.45 -14.531
 63.98 -32.35 -14.9128
 63.98 -32.25 -17.6006
 63.98 -32.15 -22.4345
 63.98 -32.05 -32.7057
 63.98 -31.95 -47.0998
 63.98 -31.85 -63.2452
 63.98 -31.75 -78.0009
 63.98 -31.65 -88.9168
 63.98 -31.55 -95.3403
 63.98 -31.45 -97.4884
 63.98 -31.35 -95.8439
 63.98 -31.25 -90.299
 63.98 -31.15 -80.4078
 63.98 -31.05 -66.763
 63.98 -30.95 -50.6823
 63.98 -30.85 -35.4174
 63.98 -30.75 -22.2443
 63.98 -30.65 -13.3399
 63.98 -30.55 -6.98926
 63.98 -30.45 -3.99481
 63.98 -30.35 -1.65945
 63.98 -30.25 -1.17778
 64.02 -32.65 -12.5082
 64.02 -32.55 -18.416
 64.02 -32.45 -20.3674
 64.02 -32.35 -23.1365
 64.02 -32.25 -24.2296
 64.02 -32.15 -28.9835
 64.02 -32.05 -38.1919
 64.02 -31.95 -52.0072
 64.02 -31.85 -67.5302
 64.02 -31.75 -81.1726
 64.02 -31.65 -91.1083
 64.02 -31.55 -96.6265
 64.02 -31.45 -98.3992
 64.02 -31.35 -96.7077
 64.02 -31.25 -91.2377
 64.02 -31.15 -81.536
 64.02 -31.05 -67.6242
 64.02 -30.95 -51.6621
 64.02 -30.85 -35.6234
 64.02 -30.75 -22.7385
 64.02 -30.65 -12.8432
 64.02 -30.55 -7.14575
 64.02 -30.45 -3.21437
 64.02 -30.35 -1.71954
 64.02 -30.25 -0.481461
 64.06 -32.65 -18.5207
 64.06 -32.55 -23.0822
 64.06 -32.45 -28.9204
 64.06 -32.35 -30.6199
 64.06 -32.25 -32.5965
 64.06 -32.15 -35.7424
 64.06 -32.05 -44.0736
 64.06 -31.95 -57.0181
 64.06 -31.85 -71.5469
 64.06 -31.75 -84.4233
 64.06 -31.65 -93.191
 64.06 -31.55 -97.9671
 64.06 -31.45 -99.2352
 64.06 -31.35 -97.4347
 64.06 -31.25 -92.0954
 64.06 -31.15 -82.4133
 64.06 -31.05 -68.8214
 64.06 -30.95 -52.6049
 64.06 -30.85 -37.0029
 64.06 -30.75 -23.427
 64.06 -30.65 -14.0352
 64.06 -30.55 -7.34105
 64.06 -30.45 -4.09132
 64.06 -30.35 -1.6542
 64.06 -30.25 -1.17194
 64.1 -32.65 -20.5988
 64.1 -32.55 -29.2531
 64.1 -32.45 -34.4587
 64.1 -32.35 -38.603
 64.1 -32.25 -39.5264
 64.1 -32.15 -42.3688
 64.1 -32.05 -49.2652
 64.1 -31.95 -60.9734
 64.1 -31.85 -74.7541
 64.1 -31.75 -86.6003
 64.1 -31.65 -94.7658
 64.1 -31.55 -98.8459
 64.1 -31.45 -99.8256
 64.1 -31.35 -97.9444
 64.1 -31.25 -92.6722
 64.1 -31.15 -83.3534
 64.1 -31.05 -69.9724
 64.1 -30.95 -54.4587
 64.1 -30.85 -38.8128
 64.1 -30.75 -25.757
 64.1 -30.65 -15.5416
 64.1 -30.55 -9.09231
 64.1 -30.45 -4.59689
 64.1 -30.35 -2.71591
 64.1 -30.25 -0.931422
 64.14 -32.65 -23.7799
 64.14 -32.55 -31.1021
 64.14 -32.45 -39.278
 64.14 -32.35 -43.194
 64.14 -32.25 -45.6467
 64.14 -32.15 -47.7149
 64.14 -32.05 -53.757
 64.14 -31.95 -64.2675
 64.14 -31.85 -76.7614
 64.14 -31.75 -87.995
 64.14 -31.65 -95.4717
 64.14 -31.55 -99.3202
 64.14 -31.45 -100.102
 64.14 -31.35 -98.2307
 64.14 -31.25 -93.1784
 64.14 -31.15 -84.2269
 64.14 -31.05 -71.6548
 64.14 -30.95 -56.8249
 64.14 -30.85 -42.0154
 64.14 -30.75 -28.9405
 64.14 -30.65 -18.6243
 64.14 -30.55 -11.189
 64.14 -30.45 -6.25206
 64.14 -30.35 -3.17581
 64.14 -30.25 -1.60958
 64.18 -32.65 -23.7025
 64.18 -32.55 -32.7783
 64.18 -32.45 -39.9632
 64.18 -32.35 -46.4436
 64.18 -32.25 -49.4676
 64.18 -32.15 -52.6434
 64.18 -32.05 -58.0979
 64.18 -31.95 -67.3457
 64.18 -31.85 -78.6812
 64.18 -31.75 -88.7829
 64.18 -31.65 -95.882
 64.18 -31.55 -99.456
 64.18 -31.45 -100.274
 64.18 -31.35 -98.5293
 64.18 -31.25 -93.8349
 64.18 -31.15 -85.6107
 64.18 -31.05 -74.1198
 64.18 -30.95 -60.4875
 64.18 -30.85 -46.7464
 64.18 -30.75 -33.8071
 64.18 -30.65 -23.4177
 64.18 -30.55 -14.6556
 64.18 -30.45 -9.28032
 64.18 -30.35 -4.64745
 64.18 -30.25 -3.20789
 64.18 -30.15 -0.635847
 64.22 -32.55 -31.952
 64.22 -32.45 -40.3557
 64.22 -32.35 -46.8827
 64.22 -32.25 -52.576
 64.22 -32.15 -56.8697
 64.22 -32.05 -62.718
 64.22 -31.95 -71.0782
 64.22 -31.85 -80.8611
 64.22 -31.75 -89.9128
 64.22 -31.65 -96.2284
 64.22 -31.55 -99.649
 64.22 -31.45 -100.473
 64.22 -31.35 -99.0112
 64.22 -31.25 -94.8612
 64.22 -31.15 -87.6539
 64.22 -31.05 -77.3794
 64.22 -30.95 -65.3717
 64.22 -30.85 -52.2443
 64.22 -30.75 -40.2074
 64.22 -30.65 -28.3923
 64.22 -30.55 -19.8231
 64.22 -30.45 -11.7105
 64.22 -30.35 -8.00404
 64.22 -30.25 -3.44422
 64.22 -30.15 -3.33694
 64.22 -30.05 -0.368679
 64.26 -32.55 -33.2581
 64.26 -32.45 -39.0142
 64.26 -32.35 -47.0266
 64.26 -32.25 -53.9493
 64.26 -32.15 -60.596
 64.26 -32.05 -67.2789
 64.26 -31.95 -75.176
 64.26 -31.85 -83.811
 64.26 -31.75 -91.4569
 64.26 -31.65 -96.9935
 64.26 -31.55 -99.9737
 64.26 -31.45 -100.811
 64.26 -31.35 -99.6055
 64.26 -31.25 -96.1084
 64.26 -31.15 -89.7692
 64.26 -31.05 -80.8733
 64.26 -30.95 -69.5667
 64.26 -30.85 -57.6873
 64.26 -30.75 -44.6569
 64.26 -30.65 -33.5045
 64.26 -30.55 -22.206
 64.26 -30.45 -15.1578
 64.26 -30.35 -8.05602
 64.26 -30.25 -5.66574
 64.26 -30.15 -1.97368
 64.26 -30.05 -1.94227
 64.3 -32.55 -34.028
 64.3 -32.45 -38.9448
 64.3 -32.35 -45.7118
 64.3 -32.25 -54.5722
 64.3 -32.15 -62.9197
 64.3 -32.05 -71.1172
 64.3 -31.95 -79.2175
 64.3 -31.85 -86.9641
 64.3 -31.75 -93.5252
 64.3 -31.65 -98.0488
 64.3 -31.55 -100.532
 64.3 -31.45 -101.204
 64.3 -31.35 -100.209
 64.3 -31.25 -97.1411
 64.3 -31.15 -91.6099
 64.3 -31.05 -83.142
 64.3 -30.95 -72.706
 64.3 -30.85 -60.0468
 64.3 -30.75 -47.6953
 64.3 -30.65 -34.4093
 64.3 -30.55 -24.3679
 64.3 -30.45 -14.5802
 64.3 -30.35 -9.64586
 64.3 -30.25 -4.44576
 64.3 -30.15 -3.28041
 64.3 -30.05 -0.928872
 64.34 -32.55 -36.4923
 64.34 -32.45 -38.3532
 64.34 -32.35 -45.2262
 64.34 -32.25 -54.2143
 64.34 -32.15 -64.3861
 64.34 -32.05 -73.8423
 64.34 -31.95 -82.4998
 64.34 -31.85 -89.8959
 64.34 -31.75 -95.5457
 64.34 -31.65 -99.2416
 64.34 -31.55 -101.144
 64.34 -31.45 -101.62
 64.34 -31.35 -100.697
 64.34 -31.25 -98.0033
 64.34 -31.15 -92.7193
 64.34 -31.05 -84.7223
 64.34 -30.95 -73.5682
 64.34 -30.85 -61.1005
 64.34 -30.75 -46.8585
 64.34 -30.65 -34.5679
 64.34 -30.55 -22.4134
 64.34 -30.45 -14.8987
 64.34 -30.35 -7.78505
 64.34 -30.25 -5.299
 64.34 -30.15 -1.91228
 64.38 -32.55 -37.3839
 64.38 -32.45 -39.7165
 64.38 -32.35 -45.3542
 64.38 -32.25 -55.0851
 64.38 -32.15 -65.5569
 64.38 -32.05 -75.9272
 64.38 -31.95 -84.867
 64.38 -31.85 -92.071
 64.38 -31.75 -97.1363
 64.38 -31.65 -100.195
 64.38 -31.55 -101.669
 64.38 -31.45 -101.968
 64.38 -31.35 -101.143
 64.38 -31.25 -98.6342
 64.38 -31.15 -93.7422
 64.38 -31.05 -85.421
 64.38 -30.95 -74.2835
 64.38 -30.85 -60.1141
 64.38 -30.75 -46.1482
 64.38 -30.65 -31.7999
 64.38 -30.55 -21.4881
 64.38 -30.45 -12.135
 64.38 -30.35 -7.80614
 64.38 -30.25 -3.24928
 64.38 -30.15 -2.67314
 64.42 -32.55 -38.9807
 64.42 -32.45 -41.2846
 64.42 -32.35 -48.3002
 64.42 -32.25 -57.2565
 64.42 -32.15 -67.8523
 64.42 -32.05 -77.7273
 64.42 -31.95 -86.5785
 64.42 -31.85 -93.4012
 64.42 -31.75 -98.0902
 64.42 -31.65 -100.765
 64.42 -31.55 -101.998
 64.42 -31.45 -102.233
 64.42 -31.35 -101.483
 64.42 -31.25 -99.2789
 64.42 -31.15 -94.466
 64.42 -31.05 -86.4463
 64.42 -30.95 -74.3323
 64.42 -30.85 -60.168
 64.42 -30.75 -44.207
 64.42 -30.65 -30.8711
 64.42 -30.55 -18.7069
 64.42 -30.45 -11.7351
 64.42 -30.35 -5.55248
 64.42 -30.25 -3.69984
 64.42 -30.15 -0.988229
 64.46 -32.55 -38.6433
 64.46 -32.45 -44.5959
 64.46 -32.35 -51.7564
 64.46 -32.25 -61.2183
 64.46 -32.15 -70.3905
 64.46 -32.05 -79.6475
 64.46 -31.95 -87.634
 64.46 -31.85 -94.129
 64.46 -31.75 -98.4959
 64.46 -31.65 -101.02
 64.46 -31.55 -102.167
 64.46 -31.45 -102.396
 64.46 -31.35 -101.777
 64.46 -31.25 -99.6954
 64.46 -31.15 -95.2738
 64.46 -31.05 -87.0192
 64.46 -30.95 -75.1893
 64.46 -30.85 -59.6749
 64.46 -30.75 -44.2179
 64.46 -30.65 -29.0566
 64.46 -30.55 -18.568
 64.46 -30.45 -9.85361
 64.46 -30.35 -6.0676
 64.46 -30.25 -2.33617
 64.46 -30.15 -1.94951
 64.5 -32.55 -38.8483
 64.5 -32.45 -46.1264
 64.5 -32.35 -55.3769
 64.5 -32.25 -63.8377
 64.5 -32.15 -72.6256
 64.5 -32.05 -80.6166
 64.5 -31.95 -88.2366
 64.5 -31.85 -94.3203
 64.5 -31.75 -98.6348
 64.5 -31.65 -101.104
 64.5 -31.55 -102.256
 64.5 -31.45 -102.524
 64.5 -31.35 -101.94
 64.5 -31.25 -100.069
 64.5 -31.15 -95.6627
 64.5 -31.05 -87.8415
 64.5 -30.95 -75.4791
 64.5 -30.85 -60.4528
 64.5 -30.75 -43.6121
 64.5 -30.65 -29.4505
 64.5 -30.55 -17.2936
 64.5 -30.45 -10.363
 64.5 -30.35 -4.83538
 64.5 -30.25 -3.14879
 64.5 -30.15 -0.929407
 64.54 -32.55 -37.2141
 64.54 -32.45 -47.0976
 64.54 -32.35 -56.0729
 64.54 -32.25 -64.983
 64.54 -32.15 -72.8092
 64.54 -32.05 -80.8411
 64.54 -31.95 -88.1469
 64.54 -31.85 -94.3763
 64.54 -31.75 -98.6669
 64.54 -31.65 -101.183
 64.54 -31.55 -102.347
 64.54 -31.45 -102.62
 64.54 -31.35 -102.107
 64.54 -31.25 -100.255
 64.54 -31.15 -96.1681
 64.54 -31.05 -88.3153
 64.54 -30.95 -76.5695
 64.54 -30.85 -60.9479
 64.54 -30.75 -44.7909
 64.54 -30.65 -29.2675
 64.54 -30.55 -18.0913
 64.54 -30.45 -9.55436
 64.54 -30.35 -5.45588
 64.54 -30.25 -2.19378
 64.54 -30.15 -1.58466
 64.58 -32.55 -36.8952
 64.58 -32.45 -46.6175
 64.58 -32.35 -56.164
 64.58 -32.25 -64.4071
 64.58 -32.15 -72.6359
 64.58 -32.05 -80.5797
 64.58 -31.95 -88.3078
 64.58 -31.85 -94.5419
 64.58 -31.75 -98.8951
 64.58 -31.65 -101.345
 64.58 -31.55 -102.474
 64.58 -31.45 -102.749
 64.58 -31.35 -102.244
 64.58 -31.25 -100.576
 64.58 -31.15 -96.6497
 64.58 -31.05 -89.4482
 64.58 -30.95 -77.8845
 64.58 -30.85 -63.0718
 64.58 -30.75 -46.2851
 64.58 -30.65 -31.1774
 64.58 -30.55 -18.5886
 64.58 -30.45 -10.5439
 64.58 -30.35 -5.09272
 64.58 -30.25 -2.68077
 64.58 -30.15 -0.966213
 64.58 -30.05 -0.551136
 64.58 -29.95 -0.0980479
 64.62 -32.35 -56.8321
 64.62 -32.25 -65.2544
 64.62 -32.15 -73.3636
 64.62 -32.05 -81.6688
 64.62 -31.95 -89.2377
 64.62 -31.85 -95.3659
 64.62 -31.75 -99.3954
 64.62 -31.65 -101.647
 64.62 -31.55 -102.651
 64.62 -31.45 -102.889
 64.62 -31.35 -102.463
 64.62 -31.25 -100.96
 64.62 -31.15 -97.5617
 64.62 -31.05 -90.9471
 64.62 -30.95 -80.439
 64.62 -30.85 -65.9654
 64.62 -30.75 -49.6816
 64.62 -30.65 -33.6814
 64.62 -30.55 -20.8332
 64.62 -30.45 -11.5102
 64.62 -30.35 -5.99418
 64.62 -30.25 -2.82616
 64.62 -30.15 -1.30869
 64.62 -30.05 -0.657482
 64.62 -29.95 -0.191379
 64.66 -32.35 -59.5268
 64.66 -32.25 -68.0399
 64.66 -32.15 -76.2713
 64.66 -32.05 -84.2191
 64.66 -31.95 -91.3267
 64.66 -31.85 -96.6856
 64.66 -31.75 -100.16
 64.66 -31.65 -102.011
 64.66 -31.55 -102.847
 64.66 -31.45 -103.052
 64.66 -31.35 -102.7
 64.66 -31.25 -101.491
 64.66 -31.15 -98.6138
 64.66 -31.05 -92.9819
 64.66 -30.95 -83.4209
 64.66 -30.85 -69.936
 64.66 -30.75 -53.679
 64.66 -30.65 -37.4207
 64.66 -30.55 -23.4364
 64.66 -30.45 -13.3289
 64.66 -30.35 -6.9059
 64.66 -30.25 -3.31056
 64.66 -30.15 -1.57739
 64.66 -30.05 -0.634135
 64.66 -29.95 -0.382488
 64.66 -29.85 -0.0969504
 64.7 -32.35 -62.9568
 64.7 -32.25 -71.7255
 64.7 -32.15 -80.0684
 64.7 -32.05 -87.5459
 64.7 -31.95 -93.7096
 64.7 -31.85 -98.1761
 64.7 -31.75 -100.896
 64.7 -31.65 -102.361
 64.7 -31.55 -103.022
 64.7 -31.45 -103.204
 64.7 -31.35 -102.944
 64.7 -31.25 -101.985
